model,reasoning_type,complexity,run,question_id,is_correct,score,tokens
gpt_5_2,hierarchical,3,2,q_858963,True,1.0,842.0
gpt_5_2,hierarchical,3,2,q_133184,True,1.0,787.0
gpt_5_2,hierarchical,3,2,q_200928,False,0.0,853.0
gpt_5_2,hierarchical,3,3,q_695563,True,1.0,842.0
gpt_5_2,hierarchical,3,3,q_835301,True,1.0,785.0
gpt_5_2,hierarchical,3,3,q_937062,True,1.0,827.0
gpt_5_2,hierarchical,3,3,q_715046,True,1.0,804.0
gpt_5_2,hierarchical,3,3,q_216158,True,1.0,844.0
gpt_5_2,hierarchical,3,3,q_820824,True,1.0,815.0
gpt_5_2,hierarchical,3,3,q_607324,True,1.0,811.0
gpt_5_2,hierarchical,3,3,q_205518,True,1.0,859.0
gpt_5_2,hierarchical,3,3,q_548586,True,1.0,830.0
gpt_5_2,hierarchical,3,3,q_954521,False,0.0,890.0
gpt_5_2,hierarchical,1,1,q_424489,True,1.0,288.0
gpt_5_2,hierarchical,1,1,q_612845,True,1.0,315.0
gpt_5_2,hierarchical,1,2,q_232668,True,1.0,324.0
gpt_5_2,hierarchical,1,2,q_864609,True,1.0,334.0
gpt_5_2,hierarchical,1,2,q_190768,True,1.0,350.0
gpt_5_2,hierarchical,1,2,q_756368,True,1.0,354.0
gpt_5_2,hierarchical,1,2,q_693014,True,1.0,350.0
gpt_5_2,hierarchical,1,2,q_735939,True,1.0,376.0
gpt_5_2,hierarchical,1,2,q_561902,True,1.0,439.0
gpt_5_2,hierarchical,1,2,q_751175,True,1.0,394.0
gpt_5_2,hierarchical,1,3,q_673386,True,1.0,319.0
gpt_5_2,hierarchical,1,3,q_448805,True,1.0,306.0
gpt_5_2,hierarchical,1,3,q_511813,True,1.0,325.0
gpt_5_2,hierarchical,1,3,q_472113,True,1.0,353.0
gpt_5_2,hierarchical,1,3,q_575625,True,1.0,329.0
gpt_5_2,hierarchical,1,3,q_308078,False,0.0,335.0
gpt_5_2,hierarchical,4,1,q_114328,True,1.0,1441.0
gpt_5_2,hierarchical,4,1,q_143627,True,1.0,1486.0
gpt_5_2,hierarchical,4,1,q_472333,True,1.0,1476.0
gpt_5_2,hierarchical,4,1,q_587640,True,1.0,1443.0
gpt_5_2,hierarchical,4,1,q_789186,True,1.0,1485.0
gpt_5_2,hierarchical,4,1,q_941734,True,1.0,1499.0
gpt_5_2,hierarchical,4,1,q_629457,True,1.0,1496.0
gpt_5_2,hierarchical,4,1,q_910720,True,1.0,1496.0
gpt_5_2,hierarchical,4,1,q_370991,False,0.0,1486.0
gpt_5_2,hierarchical,4,1,q_269301,True,1.0,1451.0
gpt_5_2,hierarchical,4,2,q_177961,True,1.0,1558.0
gpt_5_2,hierarchical,4,2,q_811784,True,1.0,1569.0
gpt_5_2,hierarchical,4,2,q_738154,True,1.0,1531.0
gpt_5_2,hierarchical,4,2,q_166068,True,1.0,1542.0
gpt_5_2,hierarchical,4,2,q_157858,True,1.0,1569.0
gpt_5_2,hierarchical,4,2,q_868670,True,1.0,1577.0
gpt_5_2,hierarchical,4,2,q_788226,True,1.0,1573.0
gpt_5_2,hierarchical,4,2,q_289826,True,1.0,1588.0
gpt_5_2,hierarchical,4,2,q_983532,True,1.0,1596.0
gpt_5_2,hierarchical,4,2,q_493004,True,1.0,1617.0
gpt_5_2,hierarchical,4,3,q_589161,True,1.0,1516.0
gpt_5_2,hierarchical,4,3,q_112425,True,1.0,1567.0
gpt_5_2,hierarchical,4,3,q_497258,True,1.0,1579.0
gpt_5_2,hierarchical,4,3,q_898760,True,1.0,1558.0
gpt_5_2,hierarchical,4,3,q_895813,True,1.0,1552.0
gpt_5_2,hierarchical,4,3,q_573717,True,1.0,1529.0
gpt_5_2,hierarchical,4,3,q_144790,True,1.0,1543.0
gpt_5_2,hierarchical,4,3,q_762982,True,1.0,1617.0
gpt_5_2,hierarchical,4,3,q_676972,True,1.0,1597.0
gpt_5_2,hierarchical,4,3,q_962387,True,1.0,1585.0
gpt_5_2,temporal,2,1,q_110981,True,1.0,654.0
gpt_5_2,temporal,2,1,q_272731,True,1.0,654.0
gpt_5_2,temporal,2,1,q_341223,True,1.0,614.0
gpt_5_2,temporal,2,1,q_605459,False,0.0,609.0
gpt_5_2,temporal,2,1,q_248549,False,0.0,641.0
gpt_5_2,temporal,2,1,q_723108,True,1.0,697.0
gpt_5_2,temporal,2,1,q_864552,False,0.0,698.0
gpt_5_2,temporal,2,1,q_802957,True,1.0,901.0
gpt_5_2,temporal,2,1,q_455497,True,1.0,744.0
gpt_5_2,temporal,2,1,q_673027,False,0.0,772.0
gpt_5_2,temporal,2,2,q_152795,True,1.0,562.0
gpt_5_2,temporal,2,2,q_792135,True,1.0,577.0
gpt_5_2,temporal,2,2,q_818838,True,1.0,625.0
gpt_5_2,temporal,2,2,q_236344,True,1.0,551.0
gpt_5_2,temporal,2,2,q_244619,True,1.0,583.0
gpt_5_2,temporal,2,2,q_808189,True,1.0,731.0
gpt_5_2,temporal,2,2,q_191706,True,1.0,660.0
gpt_5_2,temporal,2,2,q_367863,True,1.0,596.0
gpt_5_2,temporal,2,2,q_357629,True,1.0,762.0
gpt_5_2,temporal,2,2,q_208237,True,1.0,578.0
gpt_5_2,temporal,2,3,q_358254,True,1.0,739.0
gpt_5_2,temporal,2,3,q_675453,True,1.0,736.0
gpt_5_2,temporal,2,3,q_169346,True,1.0,978.0
gpt_5_2,temporal,2,3,q_363444,True,1.0,1043.0
gpt_5_2,temporal,2,3,q_575668,True,1.0,1025.0
gpt_5_2,temporal,2,3,q_118947,True,1.0,989.0
gpt_5_2,temporal,2,3,q_281602,True,1.0,1084.0
gpt_5_2,temporal,2,3,q_589852,True,1.0,1209.0
gpt_5_2,temporal,2,3,q_694498,False,0.0,992.0
gpt_5_2,temporal,2,3,q_557594,True,1.0,1262.0
gpt_5_2,temporal,3,1,q_856132,True,1.0,681.0
gpt_5_2,temporal,3,1,q_675648,True,1.0,693.0
gpt_5_2,temporal,3,1,q_908915,True,1.0,904.0
gpt_5_2,temporal,3,1,q_223156,True,1.0,724.0
gpt_5_2,temporal,3,1,q_640403,True,1.0,939.0
gpt_5_2,temporal,3,1,q_297677,True,1.0,784.0
gpt_5_2,temporal,3,1,q_462307,True,1.0,1095.0
gpt_5_2,temporal,3,1,q_175464,True,1.0,932.0
gpt_5_2,temporal,3,1,q_398072,True,0.8333333333333334,1108.0
gpt_5_2,temporal,3,1,q_155484,True,1.0,1153.0
gpt_5_2,temporal,3,2,q_754803,True,1.0,614.0
gpt_5_2,temporal,3,2,q_975143,True,1.0,624.0
gpt_5_2,temporal,3,2,q_584318,True,1.0,621.0
gpt_5_2,temporal,3,2,q_637571,True,1.0,1059.0
gpt_5_2,temporal,3,2,q_880410,True,1.0,668.0
gpt_5_2,temporal,3,2,q_688099,True,1.0,672.0
gpt_5_2,temporal,3,2,q_246608,True,1.0,903.0
gpt_5_2,temporal,3,2,q_951002,True,1.0,976.0
gpt_5_2,temporal,3,2,q_791806,True,1.0,887.0
gpt_5_2,temporal,3,2,q_659379,True,1.0,1050.0
gpt_5_2,temporal,3,3,q_303086,True,1.0,716.0
gpt_5_2,temporal,3,3,q_480869,True,1.0,724.0
gpt_5_2,temporal,3,3,q_491097,True,1.0,730.0
gpt_5_2,temporal,3,3,q_961435,True,1.0,869.0
gpt_5_2,temporal,3,3,q_894845,True,1.0,994.0
gpt_5_2,temporal,3,3,q_204372,True,1.0,812.0
gpt_5_2,temporal,3,3,q_810293,False,0.0,832.0
gpt_5_2,temporal,3,3,q_199612,True,1.0,1119.0
gpt_5_2,temporal,3,3,q_499898,True,1.0,737.0
gpt_5_2,temporal,3,3,q_740968,False,0.0,990.0
gpt_5_2,temporal,1,1,q_277684,True,1.0,670.0
gpt_5_2,temporal,1,1,q_345632,True,1.0,681.0
gpt_5_2,temporal,1,1,q_958081,False,0.0,757.0
gpt_5_2,temporal,1,1,q_256351,False,0.0,830.0
gpt_5_2,temporal,1,1,q_649587,False,0.0,895.0
gpt_5_2,temporal,1,1,q_677642,False,0.0,685.0
gpt_5_2,temporal,1,1,q_603960,False,0.0,838.0
gpt_5_2,temporal,1,1,q_188062,False,0.0,846.0
gpt_5_2,temporal,1,1,q_736762,True,1.0,812.0
gpt_5_2,temporal,1,2,q_431821,True,1.0,768.0
gpt_5_2,temporal,1,2,q_315828,True,1.0,798.0
gpt_5_2,temporal,1,2,q_386081,True,1.0,795.0
gpt_5_2,temporal,1,2,q_261791,True,1.0,871.0
gpt_5_2,temporal,1,2,q_224139,True,1.0,706.0
gpt_5_2,temporal,1,2,q_612510,True,1.0,810.0
gpt_5_2,temporal,1,2,q_395337,True,1.0,837.0
gpt_5_2,temporal,1,2,q_646878,True,1.0,807.0
gpt_5_2,temporal,1,2,q_338252,False,0.0,957.0
gpt_5_2,temporal,1,2,q_812976,True,1.0,1080.0
gpt_5_2,temporal,1,3,q_609142,True,1.0,738.0
gpt_5_2,temporal,1,3,q_863402,True,1.0,773.0
gpt_5_2,temporal,1,3,q_367289,True,1.0,719.0
gpt_5_2,temporal,1,3,q_382437,True,1.0,632.0
gpt_5_2,temporal,1,3,q_482716,True,1.0,874.0
gpt_5_2,temporal,1,3,q_594214,True,1.0,942.0
gpt_5_2,temporal,1,3,q_879712,True,1.0,560.0
gpt_5_2,temporal,1,3,q_534995,True,1.0,840.0
gpt_5_2,temporal,1,3,q_787594,True,1.0,738.0
gpt_5_2,temporal,4,1,q_864187,True,1.0,748.0
gpt_5_2,temporal,4,1,q_732992,True,1.0,750.0
gpt_5_2,temporal,4,1,q_461090,True,1.0,767.0
gpt_5_2,temporal,4,1,q_727668,True,1.0,1017.0
gpt_5_2,temporal,4,1,q_306979,True,1.0,773.0
gpt_5_2,temporal,4,1,q_370551,True,1.0,1026.0
gpt_5_2,temporal,4,1,q_863112,False,0.0,903.0
gpt_5_2,temporal,4,1,q_715385,False,0.0,997.0
gpt_5_2,temporal,4,1,q_479999,False,0.0,1074.0
gpt_5_2,temporal,4,1,q_981788,True,1.0,1025.0
gpt_5_2,temporal,4,2,q_223469,True,1.0,608.0
gpt_5_2,temporal,4,2,q_889583,True,1.0,872.0
gpt_5_2,temporal,4,2,q_159790,True,1.0,1092.0
gpt_5_2,temporal,4,2,q_910471,True,1.0,883.0
gpt_5_2,temporal,4,2,q_452271,True,1.0,1074.0
gpt_5_2,temporal,4,2,q_469384,True,1.0,655.0
gpt_5_2,temporal,4,2,q_660466,True,1.0,712.0
gpt_5_2,temporal,4,2,q_178323,True,1.0,1084.0
gpt_5_2,temporal,4,2,q_652945,True,1.0,1027.0
gpt_5_2,temporal,4,2,q_413629,True,1.0,984.0
gpt_5_2,temporal,4,3,q_303853,True,1.0,620.0
gpt_5_2,temporal,4,3,q_136085,True,1.0,647.0
gpt_5_2,temporal,4,3,q_763519,True,1.0,635.0
gpt_5_2,temporal,4,3,q_297453,True,1.0,978.0
gpt_5_2,temporal,4,3,q_975021,True,1.0,662.0
gpt_5_2,temporal,4,3,q_364638,True,1.0,968.0
gpt_5_2,temporal,4,3,q_302794,True,1.0,931.0
gpt_5_2,temporal,4,3,q_720968,True,1.0,938.0
gpt_5_2,temporal,4,3,q_555992,True,1.0,929.0
gpt_5_2,temporal,4,3,q_382114,True,1.0,1097.0
gpt_5_2,weighted,2,1,q_525126,True,1.0,1067.0
gpt_5_2,weighted,2,1,q_872439,True,1.0,1083.0
gpt_5_2,weighted,2,1,q_861611,False,0.0,1223.0
gpt_5_2,weighted,2,1,q_213872,True,1.0,1121.0
gpt_5_2,weighted,2,1,q_634355,True,1.0,1350.0
gpt_5_2,weighted,2,1,q_863464,True,1.0,1152.0
gpt_5_2,weighted,2,1,q_298733,False,0.5,1224.0
gpt_5_2,weighted,2,1,q_356749,False,0.5,1250.0
gpt_5_2,weighted,2,1,q_922981,True,1.0,1238.0
gpt_5_2,weighted,2,1,q_753276,True,1.0,1324.0
gpt_5_2,weighted,2,2,q_545467,True,1.0,1246.0
gpt_5_2,weighted,2,2,q_454334,True,1.0,1240.0
gpt_5_2,weighted,2,2,q_314972,True,1.0,1249.0
gpt_5_2,weighted,2,2,q_944239,False,0.0,1364.0
gpt_5_2,weighted,2,2,q_935784,False,0.5,1314.0
gpt_5_2,weighted,2,2,q_991319,True,1.0,1333.0
gpt_5_2,weighted,2,2,q_267504,False,0.0,1506.0
gpt_5_2,weighted,2,2,q_204158,False,0.0,1504.0
gpt_5_2,weighted,2,2,q_972070,False,0.4,1460.0
gpt_5_2,weighted,2,2,q_481529,True,1.0,1525.0
gpt_5_2,weighted,2,3,q_482251,True,1.0,993.0
gpt_5_2,weighted,2,3,q_599298,False,0.0,1120.0
gpt_5_2,weighted,2,3,q_152619,False,0.5,1114.0
gpt_5_2,weighted,2,3,q_566988,True,1.0,1193.0
gpt_5_2,weighted,2,3,q_639526,False,0.5,1151.0
gpt_5_2,weighted,2,3,q_122575,False,0.5,1139.0
gpt_5_2,weighted,2,3,q_713462,False,0.0,1250.0
gpt_5_2,weighted,2,3,q_370470,False,0.16666666666666666,1294.0
gpt_5_2,weighted,2,3,q_661709,True,1.0,1218.0
gpt_5_2,weighted,2,3,q_389834,True,1.0,1156.0
gpt_5_2,weighted,3,1,q_997774,True,1.0,2726.0
gpt_5_2,weighted,3,1,q_508273,False,0.0,3037.0
gpt_5_2,weighted,3,1,q_278076,True,1.0,2718.0
gpt_5_2,weighted,3,1,q_865549,True,1.0,2724.0
gpt_5_2,weighted,3,1,q_573613,True,1.0,3099.0
gpt_5_2,weighted,3,1,q_529992,False,0.125,2781.0
gpt_5_2,weighted,3,1,q_858350,False,0.5,2835.0
gpt_5_2,weighted,3,1,q_305456,True,1.0,2928.0
gpt_5_2,weighted,3,1,q_109581,False,0.0,3427.0
gpt_5_2,weighted,3,1,q_361679,False,0.2222222222222222,3078.0
gpt_5_2,weighted,3,2,q_436836,True,1.0,2386.0
gpt_5_2,weighted,3,2,q_921827,True,1.0,2417.0
gpt_5_2,weighted,3,2,q_615025,True,1.0,2390.0
gpt_5_2,weighted,3,2,q_749733,False,0.0,2771.0
gpt_5_2,weighted,3,2,q_843520,False,0.0,2767.0
gpt_5_2,weighted,3,2,q_163034,True,1.0,2452.0
gpt_5_2,weighted,3,2,q_330900,True,1.0,2614.0
gpt_5_2,weighted,3,2,q_688191,True,1.0,2625.0
gpt_5_2,weighted,3,2,q_723334,False,0.5,2588.0
gpt_5_2,weighted,3,2,q_994296,True,1.0,2529.0
gpt_5_2,weighted,3,3,q_730666,True,1.0,2975.0
gpt_5_2,weighted,3,3,q_832605,False,0.0,3344.0
gpt_5_2,weighted,3,3,q_219727,False,0.0,3323.0
gpt_5_2,weighted,3,3,q_220189,True,1.0,3099.0
gpt_5_2,weighted,3,3,q_402899,False,0.25,3123.0
gpt_5_2,weighted,3,3,q_719781,True,1.0,3150.0
gpt_5_2,weighted,3,3,q_374718,True,1.0,3136.0
gpt_5_2,weighted,3,3,q_105589,True,1.0,3189.0
gpt_5_2,weighted,3,3,q_257518,False,0.16666666666666666,3263.0
gpt_5_2,weighted,3,3,q_787516,False,0.0,3772.0
gpt_5_2,weighted,1,1,q_133167,True,1.0,662.0
gpt_5_2,weighted,1,1,q_713576,True,1.0,726.0
gpt_5_2,weighted,1,1,q_816058,True,1.0,733.0
gpt_5_2,weighted,1,1,q_660959,True,1.0,768.0
gpt_5_2,weighted,1,2,q_678269,True,1.0,616.0
gpt_5_2,weighted,1,2,q_940931,True,1.0,623.0
gpt_5_2,weighted,1,2,q_225277,True,1.0,621.0
gpt_5_2,weighted,1,2,q_464951,True,1.0,678.0
gpt_5_2,weighted,1,2,q_249018,True,1.0,768.0
gpt_5_2,weighted,1,2,q_706270,True,1.0,764.0
gpt_5_2,weighted,1,2,q_154957,True,1.0,860.0
gpt_5_2,weighted,1,3,q_129000,False,0.0,626.0
gpt_5_2,weighted,1,3,q_688231,True,1.0,646.0
gpt_5_2,weighted,1,3,q_533661,True,1.0,862.0
gpt_5_2,weighted,1,3,q_791935,True,1.0,844.0
gpt_5_2,weighted,1,3,q_898257,True,1.0,878.0
gpt_5_2,weighted,4,1,q_164260,True,1.0,4698.0
gpt_5_2,weighted,4,1,q_195008,True,1.0,4704.0
gpt_5_2,weighted,4,1,q_247307,True,1.0,4698.0
gpt_5_2,weighted,4,1,q_516057,True,1.0,4692.0
gpt_5_2,weighted,4,1,q_935250,True,1.0,5099.0
gpt_5_2,weighted,4,1,q_219923,True,1.0,4704.0
gpt_5_2,weighted,4,1,q_816349,False,0.1,4852.0
gpt_5_2,weighted,4,1,q_199206,True,1.0,4858.0
gpt_5_2,weighted,4,1,q_596680,False,0.5,4909.0
gpt_5_2,weighted,4,1,q_169355,True,1.0,4871.0
gpt_5_2,weighted,4,2,q_540959,False,0.0,7475.0
gpt_5_2,weighted,4,2,q_136155,True,1.0,7164.0
gpt_5_2,weighted,4,2,q_983936,True,1.0,7158.0
gpt_5_2,weighted,4,2,q_258796,True,1.0,7165.0
gpt_5_2,weighted,4,2,q_329987,True,1.0,7539.0
gpt_5_2,weighted,4,2,q_270515,True,1.0,7301.0
gpt_5_2,weighted,4,2,q_596270,False,0.4,7415.0
gpt_5_2,weighted,4,2,q_297507,True,1.0,7450.0
gpt_5_2,weighted,4,2,q_547481,True,1.0,7315.0
gpt_5_2,weighted,4,2,q_918124,True,1.0,7403.0
gpt_5_2,weighted,4,3,q_922727,True,1.0,4992.0
gpt_5_2,weighted,4,3,q_347471,True,1.0,4994.0
gpt_5_2,weighted,4,3,q_128033,True,1.0,4989.0
gpt_5_2,weighted,4,3,q_892733,True,1.0,4995.0
gpt_5_2,weighted,4,3,q_408296,False,0.0,5304.0
gpt_5_2,weighted,4,3,q_137161,True,1.0,4989.0
gpt_5_2,weighted,4,3,q_352595,False,0.0,5346.0
gpt_5_2,weighted,4,3,q_136965,False,0.16666666666666666,5065.0
gpt_5_2,weighted,4,3,q_988888,True,1.0,5125.0
gpt_5_2,weighted,4,3,q_796298,False,0.1,5220.0
gpt_5_2,conflicting,2,1,q_886852,True,1.0,1227.0
gpt_5_2,conflicting,2,1,q_889237,True,1.0,1265.0
gpt_5_2,conflicting,2,1,q_882346,True,1.0,1375.0
gpt_5_2,conflicting,2,1,q_898079,True,1.0,1299.0
gpt_5_2,conflicting,2,1,q_958792,True,1.0,1426.0
gpt_5_2,conflicting,2,1,q_155096,True,1.0,1401.0
gpt_5_2,conflicting,2,1,q_477375,True,1.0,1359.0
gpt_5_2,conflicting,2,1,q_421190,False,0.0,1444.0
gpt_5_2,conflicting,2,1,q_796482,True,1.0,1357.0
gpt_5_2,conflicting,2,1,q_540576,True,1.0,1369.0
gpt_5_2,conflicting,2,2,q_264795,True,1.0,1321.0
gpt_5_2,conflicting,2,2,q_834874,True,1.0,1349.0
gpt_5_2,conflicting,2,2,q_394127,True,1.0,1358.0
gpt_5_2,conflicting,2,2,q_662192,True,1.0,1351.0
gpt_5_2,conflicting,2,2,q_467679,True,1.0,1450.0
gpt_5_2,conflicting,2,2,q_640334,True,1.0,1547.0
gpt_5_2,conflicting,2,2,q_439854,True,1.0,1439.0
gpt_5_2,conflicting,2,2,q_800533,True,1.0,1524.0
gpt_5_2,conflicting,2,2,q_725868,True,1.0,1641.0
gpt_5_2,conflicting,2,2,q_248231,True,1.0,1627.0
gpt_5_2,conflicting,2,3,q_664111,True,1.0,1242.0
gpt_5_2,conflicting,2,3,q_887730,True,1.0,1276.0
gpt_5_2,conflicting,2,3,q_459027,True,1.0,1309.0
gpt_5_2,conflicting,2,3,q_794697,True,1.0,1275.0
gpt_5_2,conflicting,2,3,q_658473,True,1.0,1377.0
gpt_5_2,conflicting,2,3,q_271826,True,1.0,1360.0
gpt_5_2,conflicting,2,3,q_671748,True,1.0,1298.0
gpt_5_2,conflicting,2,3,q_942650,True,1.0,1396.0
gpt_5_2,conflicting,2,3,q_282933,True,1.0,1344.0
gpt_5_2,conflicting,2,3,q_954064,True,1.0,1436.0
gpt_5_2,conflicting,3,1,q_667636,True,1.0,1843.0
gpt_5_2,conflicting,3,1,q_839143,True,1.0,1858.0
gpt_5_2,conflicting,3,1,q_279628,True,1.0,2016.0
gpt_5_2,conflicting,3,1,q_846391,True,1.0,2028.0
gpt_5_2,conflicting,3,1,q_157869,True,1.0,2012.0
gpt_5_2,conflicting,3,1,q_532864,True,1.0,2315.0
gpt_5_2,conflicting,3,1,q_354017,False,0.0,2335.0
gpt_5_2,conflicting,3,1,q_445554,False,0.0,2344.0
gpt_5_2,conflicting,3,1,q_916867,False,0.0,2831.0
gpt_5_2,conflicting,3,1,q_277988,True,1.0,3034.0
gpt_5_2,conflicting,3,2,q_965853,True,1.0,2046.0
gpt_5_2,conflicting,3,2,q_991823,True,1.0,2081.0
gpt_5_2,conflicting,3,2,q_653902,True,1.0,2004.0
gpt_5_2,conflicting,3,2,q_276255,True,1.0,2143.0
gpt_5_2,conflicting,3,2,q_660859,True,1.0,2268.0
gpt_5_2,conflicting,3,2,q_118146,True,1.0,2124.0
gpt_5_2,conflicting,3,2,q_946374,True,1.0,2183.0
gpt_5_2,conflicting,3,2,q_164280,False,0.0,2288.0
gpt_5_2,conflicting,3,2,q_994981,True,1.0,2280.0
gpt_5_2,conflicting,3,2,q_667304,True,1.0,2518.0
gpt_5_2,conflicting,3,3,q_229794,True,1.0,2059.0
gpt_5_2,conflicting,3,3,q_272455,True,1.0,2083.0
gpt_5_2,conflicting,3,3,q_410320,True,1.0,1902.0
gpt_5_2,conflicting,3,3,q_201497,True,1.0,1891.0
gpt_5_2,conflicting,3,3,q_727217,True,1.0,2062.0
gpt_5_2,conflicting,3,3,q_153735,True,1.0,2069.0
gpt_5_2,conflicting,3,3,q_532702,True,1.0,2253.0
gpt_5_2,conflicting,3,3,q_149945,False,0.0,2169.0
gpt_5_2,conflicting,3,3,q_294507,True,1.0,2242.0
gpt_5_2,conflicting,3,3,q_416863,False,0.0,2486.0
gpt_5_2,conflicting,1,1,q_146868,True,1.0,1091.0
gpt_5_2,conflicting,1,1,q_836946,True,1.0,1090.0
gpt_5_2,conflicting,1,1,q_525845,True,1.0,1144.0
gpt_5_2,conflicting,1,1,q_532309,False,0.0,1170.0
gpt_5_2,conflicting,1,1,q_372812,False,0.0,1241.0
gpt_5_2,conflicting,1,1,q_920055,True,1.0,1144.0
gpt_5_2,conflicting,1,1,q_127936,True,1.0,1205.0
gpt_5_2,conflicting,1,1,q_665549,True,1.0,1210.0
gpt_5_2,conflicting,1,1,q_223415,False,0.0,1336.0
gpt_5_2,conflicting,1,1,q_161940,False,0.0,1379.0
gpt_5_2,conflicting,1,2,q_368892,True,1.0,1041.0
gpt_5_2,conflicting,1,2,q_350021,True,1.0,1059.0
gpt_5_2,conflicting,1,2,q_329093,True,1.0,1086.0
gpt_5_2,conflicting,1,2,q_245002,False,0.0,1060.0
gpt_5_2,conflicting,1,2,q_731920,True,1.0,1119.0
gpt_5_2,conflicting,1,2,q_940328,False,0.0,1049.0
gpt_5_2,conflicting,1,2,q_942955,True,1.0,1116.0
gpt_5_2,conflicting,1,2,q_953208,True,1.0,1206.0
gpt_5_2,conflicting,1,2,q_925167,True,1.0,1205.0
gpt_5_2,conflicting,1,2,q_721715,True,1.0,1093.0
gpt_5_2,conflicting,1,3,q_863441,True,1.0,1074.0
gpt_5_2,conflicting,1,3,q_688137,True,1.0,1112.0
gpt_5_2,conflicting,1,3,q_289394,True,1.0,1157.0
gpt_5_2,conflicting,1,3,q_241313,True,1.0,1203.0
gpt_5_2,conflicting,1,3,q_962684,True,1.0,1097.0
gpt_5_2,conflicting,1,3,q_994684,True,1.0,1178.0
gpt_5_2,conflicting,1,3,q_262964,True,1.0,1139.0
gpt_5_2,conflicting,1,3,q_268990,True,1.0,1250.0
gpt_5_2,conflicting,1,3,q_467762,True,1.0,1182.0
gpt_5_2,conflicting,1,3,q_197624,True,1.0,1368.0
gpt_5_2,conflicting,4,1,q_801489,True,1.0,3544.0
gpt_5_2,conflicting,4,1,q_824339,True,1.0,3390.0
gpt_5_2,conflicting,4,1,q_576428,False,0.0,3698.0
gpt_5_2,conflicting,4,1,q_508581,True,1.0,3661.0
gpt_5_2,conflicting,4,1,q_584767,False,0.0,3593.0
gpt_5_2,conflicting,4,1,q_743721,True,1.0,3746.0
gpt_5_2,conflicting,4,1,q_122222,False,0.0,3803.0
gpt_5_2,conflicting,4,1,q_854515,True,1.0,3676.0
gpt_5_2,conflicting,4,1,q_121542,True,1.0,3892.0
gpt_5_2,conflicting,4,1,q_160988,True,1.0,4400.0
gpt_5_2,conflicting,4,2,q_338545,True,1.0,3524.0
gpt_5_2,conflicting,4,2,q_583104,True,1.0,3476.0
gpt_5_2,conflicting,4,2,q_615458,False,0.0,3644.0
gpt_5_2,conflicting,4,2,q_235972,True,1.0,3673.0
gpt_5_2,conflicting,4,2,q_183386,True,1.0,3889.0
gpt_5_2,conflicting,4,2,q_528408,False,0.0,3826.0
gpt_5_2,conflicting,4,2,q_368500,True,1.0,4033.0
gpt_5_2,conflicting,4,2,q_748584,True,1.0,4047.0
gpt_5_2,conflicting,4,2,q_418204,True,1.0,4011.0
gpt_5_2,conflicting,4,2,q_914815,False,0.0,4232.0
gpt_5_2,conflicting,4,3,q_883159,True,1.0,3532.0
gpt_5_2,conflicting,4,3,q_183171,True,1.0,3531.0
gpt_5_2,conflicting,4,3,q_850359,True,1.0,3536.0
gpt_5_2,conflicting,4,3,q_723915,True,1.0,3717.0
gpt_5_2,conflicting,4,3,q_802777,True,1.0,3551.0
gpt_5_2,conflicting,4,3,q_100757,False,0.0,3885.0
gpt_5_2,conflicting,4,3,q_662973,False,0.0,3825.0
gpt_5_2,conflicting,4,3,q_549637,False,0.0,4119.0
gpt_5_2,conflicting,4,3,q_534834,True,1.0,4154.0
gpt_5_2,conflicting,4,3,q_826096,True,1.0,4283.0
claude_sonnet_4_20250514,multihop,2,1,q_942912,True,1.0,2682.0
claude_sonnet_4_20250514,multihop,2,1,q_378073,True,1.0,2719.0
claude_sonnet_4_20250514,multihop,2,1,q_986362,True,1.0,2748.0
claude_sonnet_4_20250514,multihop,2,1,q_648931,True,1.0,2868.0
claude_sonnet_4_20250514,multihop,2,1,q_327208,True,1.0,2733.0
claude_sonnet_4_20250514,multihop,2,1,q_921620,True,1.0,2830.0
claude_sonnet_4_20250514,multihop,2,1,q_619868,True,1.0,2887.0
claude_sonnet_4_20250514,multihop,2,1,q_404139,True,1.0,2937.0
claude_sonnet_4_20250514,multihop,2,1,q_782242,True,1.0,3517.0
claude_sonnet_4_20250514,multihop,2,1,q_809401,True,1.0,3327.0
claude_sonnet_4_20250514,multihop,2,2,q_264873,False,0.0,1398.0
claude_sonnet_4_20250514,multihop,2,2,q_899577,True,1.0,1502.0
claude_sonnet_4_20250514,multihop,2,2,q_352253,True,1.0,1477.0
claude_sonnet_4_20250514,multihop,2,2,q_468744,True,1.0,1358.0
claude_sonnet_4_20250514,multihop,2,2,q_845797,True,1.0,1715.0
claude_sonnet_4_20250514,multihop,2,2,q_474168,True,1.0,1625.0
claude_sonnet_4_20250514,multihop,2,2,q_332261,True,1.0,1632.0
claude_sonnet_4_20250514,multihop,2,2,q_822987,True,1.0,1691.0
claude_sonnet_4_20250514,multihop,2,2,q_165693,True,1.0,1716.0
claude_sonnet_4_20250514,multihop,2,2,q_823798,True,1.0,1462.0
claude_sonnet_4_20250514,multihop,2,3,q_476218,True,1.0,2854.0
claude_sonnet_4_20250514,multihop,2,3,q_456014,False,0.0,2847.0
claude_sonnet_4_20250514,multihop,2,3,q_276905,True,1.0,2995.0
claude_sonnet_4_20250514,multihop,2,3,q_311817,True,1.0,3007.0
claude_sonnet_4_20250514,multihop,2,3,q_702979,True,1.0,3032.0
